Name,City,State,Phone,Email
SEMINOLE PRODUCE CO.,HOBBS,NM.,21200S0C4,dan@seminoleproduce.com,432-758-9421,432-758-2228
SEMINOLE PRODUCE DISTRIBUTING,SANFORD,FL.,212002BMY,rick@freshveggie.com,407-322-7785,407-322-0208
SENN BROS.,INC.,COLUMBIA,212008K6B,N/A,803-771-4101,803-771-7590
SEQUOIA ENTERPRISES,EXETER,CA.,21200LE4Y,jwilson@sequoiaorange.com,559-592-9455,559-592-2250
SERRATO FARMS,SAN DIEGO,CA.,212000GNN,serratofarms@aol.com,760-742-3553,760-742-3908
SESPE CREEK ORGANICS,FILLMORE,CA.,21200HTUY,N/A,805-524-3452,805-524-5114
SEVERT & SONS PRODUCE,IMMOKALEE,FL.,21200JMDW,jels2005@aol.com,239-657-8343,239-657-2116
SEVERT & SONS PRODUCE,COLUMBIA,SC.,21200FTU6,N/A,803-256-1721,803-256-1670
SEVERT SALES,LLC.,PLANT CITY,21200EBMM,N/A,813-719-1938,813-719-7031
SEXTON BROS. FARMS,ZOLFO SPRINGS,FL.,21200ZM4Y,sweetwaterfarms@wildblue.net,239-633-1225,941-575-6411
SHADY MAPLE FARM,EAST EARL,PA.,21200S0RS,lweaver@shady-maple.com,717-354-4981,717-354-2164
SHADYBROOK FARMS,DOVER,DE.,21200QLJL,N/A,302-734-9966,302-734-3300
SHAMROCK PRODUCE,SAN FRANCISCO,CA.,21200YQLR,N/A,415-282-1157,N/A
SHAMROCK PRODUCE,TAMPA,FL.,21200P0VM,N/A,813-237-4000,813-239-2201
SHANNON PRODUCE FARMS,SYLVANIA,GA.,212004ZWN,spfinc@planters.net,912-857-3876,305-675-2256
SHAPIRO FRUIT,INC.,MONTREAL,212006PJN,N/A,514-381-8849,514-381-6861
SHEEHY,TIMOTHY J.,WINCHESTER,21200XTQ8,bins4you@aol.com,781-729-3761,781-729-6376
SHERMAN PRODUCE,ST. LOUIS,MO.,21200JCFD,ed@shermanproduce.com,314-231-2896,314-231-7439
SHERWOOD PRODUCE,CHARLOTTETOWN,PEI,21200XHTT,info@sherwoodproduce.ca,902-367-7000,902-367-4000
SHILOH PRODUCE.,INC.,HATCH,2120025KX,shiloh@zianet.com,575-267-3033,575-267-4793
SHIN PRODUCE,INC.,REEDLEY,21200DTN6,N/A,559-637-1887,559-637-2948
SHIPLEY SALES SERVICE,NOGALES,AZ.,212003ODN,N/A,520-281-2621,520-281-4456
SHIPPERS SERVICE,INC.,EDINBURG,21200E16S,shippersserviceinc@sbcglobal.net,956-386-1457,956-386-1463
SHIPPING POINT MARKET,PHOENIX,AZ.,212007CDK,markd@shippingpointmarketing.com,480-753-3200,480-753-0067
SHOKER FARMS LTD.,SARDIS,BC,21200PHAX,N/A,604-823-6681,604-850-4560
SHORELINE DISTRIBUTORS,MURRIETA,CA.,21200WKXA,N/A,951-600-7161,951-600-7060
SHULMAN,JERRY,PRODUCE,21200S2EZ,N/A,516-938-2800,516-932-3294
SHULMAN RABIN MARKET,HICKSVILLE,NY.,21200BHFH,zakane58@yahoo.com,516-827-7127,516-932-3294
SIENNA,INC.,ANAHEIM,212004HH7,sienna.inc@earthlink.net,714-633-3794,714-464-5442
SIERRA FOODS,INC.,IRVING,212006G1D,sales@sierrafoods.net,972-518-1155,972-518-1405
SIERRA HEIGHTS MARKETING,PORTERVILLE,CA.,212008QJH,brenda.haught@sierraheightsmarketing.com,559-568-0782,559-568-0845
SIERRA PRODUCE,NEWPORT BEACH,CA.,21200XJRK,rolandb@sierraproduce.com,949-675-1129,949-573-7203
SIERRA VIEW SALES,INC.,FRESNO,21200Q6H5,sierraviewproduce@sbcglobal.net,559-275-2400,559-275-6663
SIGMA SALES,INC.,NOGALES,212003BG4,sigma@sigmasalesaz.com,520-281-1900,520-281-4468
SILVA & SONS DISTRIBUTING,SALINAS,CA.,21200Y5YX,N/A,831-754-3785,N/A
SILVA FARMS,GONZALES,CA.,21200PR87,jsilva@silva-companies.com,831-675-2327,831-675-2375
SILVER CREEK MARKET,TWO HARBORS,MN.,21200VEY6,N/A,218-834-2248,218-834-2042
SILVER CREEK PRODUCE,RIGBY,ID.,21200D7S8,N/A,208-745-0331,208-745-0350
SILVERSTEIN'S PRODUCE/dba ADOLF'S PRODUCE CO LTD.,,,212005P5F,N/A,519-972-4747,519-972-4695
SIMMONS,JIM,SALES,21200Z15N,eddie381@bellsouth.net,772-546-9399,772-546-9398
SIMONIAN FRUIT COMPANY,FOWLER,CA.,21200IIBV,ashrestha@simonianfrut.com,559-834-5307,559-834-2363
SIRI AND SON FARMS,CLACKAMAS,OR.,21200K2RL,siriandsonfarms@aol.com,503-658-3862,503-658-7474
SIRMON PRODUCE,DAPHNE,AL.,21200QNL5,sirmonfarm@aol.com,251-621-1532,251-621-8012
SIX L'S PACKING CO.,IMMOKALEE,FL.,21200XBYG,lettya@sixls.com,800-237-3691,239-657-6798
SIZEMORE SALES,INC.,W. MULBERRY,212005KA5,sales@sizemorefarms.com,863-425-6611,863-425-6655
SKAGIT GROWERS,MOUNT VERNON,WA.,21200ZJMY,mike@mikeandjeans.com,360-428-3917,360-424-7225
SKAGIT VALLEY'S BEST,MOUNT VERNON,WA.,212007KSP,sales@svbest.com,360-848-0777,360-848-0778
SKONE & CONNORS PRODUCE,WAPATO,WA.,21200JHAW,sales@basingold.com,509-877-4577,509-877-4575
SKY COUNTRY TRANSPORTATION,BOONE,NC.,21200JU1W,N/A,828-268-2655,828-268-2697
SKY FRUIT INTERNATIONAL,CALGARY,ALB,21200FHAV,N/A,403-250-7729,403-250-6888
SKYLINE POTATO CO.,CENTER,CO.,21200M0AW,skylinepotato@centurytel.net,719-754-3484,719-754-2200
SKYLINE PRODUCE,HATCH,NM.,21200A1YX,tjr.skylilne@starband.net,505-267-3044,505-267-0325
SKYVIEW COOLING CO.,YUMA,AZ.,21200I6JJ,vsmith@skyviewcooling.com,928-783-4880,928-783-4577
SLAYMAN MARKETING,BAKERSFIELD,CA.,21200ZSEI,jpslaydeco@bak.rr.com,661-327-7998,661-327-8421
SLINGSHOT TRANSPORTATION,BROOKLYN,MI,212007FYV,N/A,517-592-1777,517-592-1770
SMITH,ANDREW,CO.,21200385L,sales@andrewsmithco.com,831-757-2230,831-757-1619
SMITH,H. PACKING CO,PRESQUE ISLE,21200K06M,greg@smithsfarm.com,800-393-9898,207-764-2816
SMITH,LEROY,INC.,21200WFCY,N/A,772-567-3421,772-567-8428
SMITH,THOMAS B.,QUINCY,21200GXIT,smithfarms@nettally.com,850-856-5193,850-856-5151
SMP MARKETING,GREENFIELD,TN.,21200WC6Z,gregs@smpmarketingllc.com,800-669-2929,269-461-3451
SNAKE RIVER FRUIT GROWERS,CALDWELL,ID.,212000G87,srfg@heritagewigfi.com,800-455-1612,208-896-4623
SNAKE RIVER PRODUCE,NYSSA,OR.,21200N00X,sales@snakeriverproduce.com,541-372-2205,541-372-5788
SNOKIST GROWERS,YAKIMA,WA.,21200PC5D,info@snokist.com,509-453-5631,509-457-6417
SNOW & SONS PRODUCE,OUTLOOK,WA.,21200H3TU,thomas@snowflight.net,509-837-5366,509-837-5876
SNOW PEAS INTERNATIONAL,MIAMI,FL.,212007CL3,snopeain@bellsouth.net,305-477-2238,305-599-5201
SNYDER'S OF BERLIN,BERLIN,PA.,21200KYU0,rsmith@birdseyefoods.com,814-267-4641,N/A
SO FRESH PRODUCE,FRESNO,CA.,21200Y1F2,N/A,559-244-5150,559-244-5159
SOCIEDAD AGRICOLA LA PRIMAVERA S.A.,,,21200DP3D,N/A,56-2 6960506,56-2 6728185
SODIFRUIT INC.,MONTREAL,QUEBC,212003DEH,sammy@cwocorp.com,514-326-9250,514-326-9200
SODOMA FARMS,INC.,BROCKPORT,21200E73J,N/A,585-637-4470,585-637-4824
SOIK SALES,INC./SOIK & SONS INC,STEVEN POINT,21200K51S,N/A,715-344-1515,715-344-5480
SOL GROUP MARKETING,POMPANO BEACH,FL.,212003S3Z,sol@solgroup-marketing.com,954-781-0003,954-783-4889
SOLES PRODUCE,INC.,HIDALGO,21200TVGJ,N/A,956-687-9953,956-994-9999
SOLTECH,INC.,POMPANO BEACH,21200AP6W,cora@solgroup-marketing.com,954-783-7849,954-783-4889
SOMEFRUIT INTERNATIONAL,VISALIA,CA.,21200WUMC,N/A,559-741-9417,559-741-9418
SOMERSET ORGANIC,NAPLES,FL.,21200MAMX,napleson@earthlink.net,239-261-6615,239-262-5155
SOPEMA TRADING LLC.,PHILDELPHIA,PA.,21200Q4PP,pz@sopema.net,610-415-0460,610-415-0466
SORRELLS PECAN COMPANY,COMANCHE,TX.,212001MK8,ksorrell@cctc.net,254-842-7750,254-879-4122
SOUTH ALDER FARMS,ALDERGROVE,BC,21200AQCF,harvey@southalderfarms.com,604-856-6940,604-856-8337
SOUTH BASIN PACKING,UMATILLA,OR.,2120006F7,dstrebin@oregontrail.net,503-665-8328,503-667-3993
SOUTH COAST PRODUCE,FULLERTON,PA.,21200XHAA,bobbym356@gmail.com,714-863-0249,714-738-3054
SOUTH FL. POTATO GROWERS EXCHANGE,WINTER PARK,FL.,21200EOMH,flspuds@cfl.rr.com,407-865-6303,407-862-4460
SOUTH FRESH FRUIT,INC.,MONTEBELLO,21200JAM2,N/A,213-624-7415,213-624-8798
SOUTH GEORGIA PRODUCE,LAKE PARK,GA.,21200ZAB1,stevenjohnson@sgproduce.com,866-559-6071,229-559-1091
SOUTH MILL MUSHROOM SALES,KENNETT SQUARE,PA.,21200IN8W,info@southmill.com,610-444-4800,610-444-1338
SOUTH TEX ORGANICS,MISSION,TX.,21200M2BU,dennis@stxorganics.com,956-585-1040,956-581-1040
SOUTH TEXAS GARDEN FRESH PROD.,MISSION,TX.,212007YRZ,tommyw1114@tiagris.com,956-580-1166,956-580-1295
SOUTHEAST FARMS,INC.,HASTINGS,212008NEW,N/A,904-692-2073,904-692-2095
SOUTHEAST TOMATO DISTRIBUTORS,PALMETTO,FL.,21200L1CI,N/A,941-722-4491,941-722-5188
SOUTHERN CORPORATE PACKERS,IMMOKALEE,FL.,21200SU17,brian@scp-inc.us,239-657-4427,239-657-3044
SOUTHERN FRESH PRODUCE,WHITTIER,CA.,21200ZD2Q,N/A,562-236-2784,562-236-2795
SOUTHERN MELON SERVICES,KATHLEEN,FL.,21200A53G,N/A,863-686-9125,863-686-5935
SOUTHERN OREGON SALES,MEDFORD,OR.,212002ICD,dbryan@sosales.com,541-842-2014,541-734-3861
SOUTHERN PRODUCE,FAISON,NC.,212004XD1,spdi@southern-produce.com,910-267-0011,910-267-5041
SOUTHERN SPECIALTIES,POMPANO BEACH,FL.,21200ZLPI,salesss@southspec.com,954-784-6500,954-784-1464
SOUTHERN STAR FARM,KIRBYVILLE,TX.,21200D0TB,summersunfarms@yahoo.com,409-423-6677,409-423-6118
SOUTHERN SUN PRODUCE,RUSKIN,FL.,21200L80I,N/A,813-641-2011,813-645-0942
SOUTHERN VALLEY FRUIT & VEG.,NORMAN PARK,GA.,21200NON8,info@southernvalley.us,229-769-3676,229-769-5800
SOUTHWEST NUT COMPANY,FABENS,TX.,212008Y7E,don@southwestnut.com,915-764-4949,915-765-5959
SOUTHWIND FARMS,INC.,RUPERT,212001SVI,robsouthwind@pmt.org,208-436-8164,208-436-8039
SOWEGA PRODUCE,BLAKELY,GA.,21200KTB7,sowega@msn.com,229-723-5938,229-723-4917
SPECIAL EDITION MARKETING,LEMINGTON,ONTARIO,212003LN8,ronlapos@bellnet.ca,519-322-0261,519-322-0120
SPECIALTY FRUIT & PRODUCE,COOPER CITY,FL.,21200E0W6,fruitproduce@msn.com,954-680-4970,954-880-0216
SPECIALTY PRODUCE,SAN DIEGO,CA.,21200H5E6,richard@specialtyproduce.com,619-295-3172,619-295-9541
SPECTRUM PRODUCE,TUCSON,AZ.,21200AS2G,garyblank@cox.net,520-219-9619,520-219-9849
SPICE WORLD,INC.,ORLANDO,212000HX0,sworld@spiceworldinc.com,407-851-9432,407-857-7171
SPIECH FARMS,LLC.,LAWTON,21200K5FP,tspiech@spiechfarms.com,269-657-1980,269-657-5023
SPIRAL PATH FARM,LOYSVILLE,PA.,21200CTUY,N/A,717-789-4433,717-789-4030
SPIVEY FARMS SALES,PLANT CITY,FL.,2120067LU,daspiv@gmail.com,813-650-8999,813-650-0080
SPLENDID PRODUCTS,BURLINGAME,CA.,212008CQU,jbs@splendidproducts.com,650-342-4525,650-342-3180
SPOONERS ORGANICS,VERO BEACH,FL.,21200GQTB,N/A,772-567-5286,772-778-9781
SPRING ACRES SALES,SPRING HOPE,NC.,21200QI0W,springacrfes@mindspring.com,800-849-5436,252-478-5266
SPRING VALLEY PRODUCE,GROVER BEACH,CA.,21200J12N,jlinc@fix.net,805-474-8434,805-474-8438
SPRINGLAKE POTATO,SPRINGLAKE,TX.,21200GJCZ,barrettp@fivearea.com,806-262-5352,806-262-4474
SPUD CITY SALES,LLC.,STEVENS POINT,212008A77,tlundgren@spudcitysales.com,715-254-0580,715-524-0584
ST. DAVID'S HYDROPONIC,NIAGARA-ON-THE-LAKE,ON.CAN,21200Q1V5,N/A,905-988-5636,905-988-6228
STADELMAN FRUIT,LLC.,ZILLAH,21200SSUR,rob@stadelmanfruit.com,509-829-5130,509-829-5164
STAMBAUGH,JOHN F.,PLYMOUTH,21200HDSM,N/A,419-687-6833,419-687-8243
STAMOULES PRODUCE,MENDOTA,CA.,212008YG5,bill@stamoules.com,559-655-9777,559-655-2511
STANDAGE FARMS,INC.,VALE,21200JXKB,standageonion@hotmail.com,541-473-2127,541-473-2604
STANLEY FARMS,VIDALIA,GA.,21200VUBK,stanleyfarms1@bellsouth.net,912-526-3575,912-526-3705
STANLEY ORCHARDS SALES,INC.,MODENA,21200RCM0,sales@stanleyorchards.com,845-883-7351,845-883-5077
STANLEY REFRIGERATED,DALLAS,TX.,21200I6RP,peggy@stanleyrefrigerated.com,214-631-8452,214-634-8605
STAR FARMS,INC.,COMMERCE CITY,21200NR71,starfrmsinc@aol.com,303-289-7133,303-289-1634
STAR GROWERS,INC.,ELBA,21200NXVL,N/A,585-343-1443,N/A
STAR PRODUCE LTD.,SASKATOON,SK,2120026TB,carolin@starproduce.com,306-934-3372,306-934-2002
STARR PRODUCE CO.,RIO GRANDE CITY,TX.,21200L62Z,ana@starrproduce.com,956-487-5578,956-487-2844
STATE ST. PRODUCE,CARLSBAD,CA.,21200BT03,tygriff22@aol.com,760-601-1270,760-602-9145
STAUNTON FRUIT & PRODUCE,VERONA,VA.,21200C2KS,N/A,540-248-4310,540-248-1627
STEAMBOAT ORCHARD,WALNUT GROVE,CA.,21200TS8G,N/A,916-777-6036,916-777-5188
STEINBECK COUNTRY,SPRECKELS,CA.,212005R3N,gbeach@steinbeckproduce.com,831-754-1577,831-754-1530
STEINBERG,PAUL,BRONX,212008DJ8,N/A,718-542-5000,718-991-2700
STELLAR DISTRIBUTING,FRESNO,CA.,21200YS2H,sales@stellardistributing.com,559-275-8400,559-275-7594
STEMILT GROWERS,INC.. WENATCHEE,WA.,212005W24,don.reeves@stemilt.com;mike.parish@stemilt.com,509-662-9667,509-663-2914
STEPHEN CO.,SAN DIEGO,CA.,212006G8Q,dstephens29@cox.net,619-222-5610,619-222-5661
STERLING DISTRIBUTING,ANAHEIM,CA.,21200PIAH,N/A,714-991-7700,714-991-7200
STEVCO,INC.,BEVERLY HILLS,21200SVHZ,dbishop@grapeman.com,310-273-9540,310-276-7590
STEVENS TRANSPORT.DALLAS,TX.,,21200DR1U,tarron@stevenstransport.com; dcohn@stevenstransport.com,972-216-9000,972-289-2187
STONEHILL PRODUCE,DANA POINT,CA.,21200CRKP,slattery@stonehillproduce.com,949-488-9613,949-488-3654
STOREY TRUCKING COMPANY,HENAGAR,AL.,21200U3AX,N/A,256-657-3285,256-657-3424
STOVEL-SIEMON LTD.,MITCHELL,ON,21200Z06D,ssproduce@cyg.net,519-348-8503,519-348-4220
STRAHM,ERNIE,& SON,212002XKB,N/A,760-356-2858,760-356-4988
STRAND APPLES,INC.,COWICHE,21200TEWJ,gbrown@strandapples.com,509-678-4501,509-678-5678
STREBIN FARMS - L.A.,MONTCLAIR,CA.,21200KIDJ,N/A,909-447-7800,909-626-7752
STROCK,S.,& CO.,21200ADP5,N/A,617-884-0263,617-884-7310
STROHAUER FARMS,INC.,LA SALLE,21200PSLD,info@strohauerfarms.com,970-284-6260,970-284-6428
STRONACH & SONS,INC.,TORONTO,212005PE4,stronson@rogers.com,416-259-5085,416-252-0110
STYMA POTATO FARMS,POSEN,MI.,212005S5E,N/A,989-766-2662,989-766-9953
SUCASA PRODUCE,NOGALES,AZ.,21200ZRYP,chris@sucasaproduce.com,520-281-1409,520-281-9467
SUCCESS VALLEY PRODUCE,OXNARD,CA.,21200GJGN,sam@successvalleyproduce.com,805-240-2333,805-240-2330
SUGARLAND PRODUCE,BELLE GLADE,FL.,21200LBAE,sugarlandproduce@aol.com,561-993-0500,561-993-5300
SUMMIT FARMS,CENTER,CO.,21200KFHE,steve@summitfarms.biz,719-754-3613,719-754-2529
SUMMIT HARVEST,INC.,CLARKS SUMMIT,21200RBTE,summitharvest@epix.net,570-585-1707,570-586-0113
SUMMIT PROCUREMENT,YAKIMA,WA.,2120046GS,mac@appleseller.com,509-678-5650,509-678-5610
SUN BELLE INC.,WASHINGTON,D.C.,21200K1L5,N/A,202-832-3900,202-832-3903
SUN BERRY SALES,INC.,SANTA MARIA,2120040BB,sunberrysales@aol.com,805-346-8136,805-346-2166
SUN COAST FARMS,SANTA MARIA,CA.,21200QVMN,lisa@suncoastfarms.com,805-937-5156,805-937-5181
SUN COMMODITIES,LINN,TX.,212002K6D,sales@suncommodities.net,956-287-2777,956-381-1609
SUN CREST-BOLLINGER,INT'L,DEL REY OAKS,21200VQ4U,suncrest@comcast.net,831-484-8000,831-484-8003
SUN FRESH FARMS,INC.,WAUCHULA,212001GI6,sunfreshfarms@hotmail.com,863-773-9199,863-773-0090
SUN FRESH FOOD SERVICE,PITTSBURGH,PA.,212003QLF,frank.catanzaro@sunfreshfoodservice.com,412-391-7532,412-391-7995
SUN FRESH INTERNATIONAL,VISALIA,CA.,21200IELU,darrel@sunfreshintl.com,559-734-5550,559-734-5571
SUN-GLO OF IDAHO,INC.,SUGAR CITY,21200V8WY,betty@sunglo-idaho.com,208-356-9891,208-356-7351
SUN GLOBE FOOD,INC.,TOKYO,21200XUEW,N/A,8135492-2311,8135492-3960
SUN GRO,MESILLA PARK,NM.,212002DR0,sungroinc@aol.com,505-526-7740,505-526-7790
SUN GROWERS INTERNATIONAL,CALIXICO,CA.,212003M1V,sungrowersint@hotmail.com,760-690-0051,760-690-0051
SUN GROWN ORGANIC,CHULA VISTA,CA.,21200V2RK,N/A,619-662-1780,619-662-1779
SUN RICH FARM,BEMIDJI,MN.,21200K2C8,N/A,218-751-0147,N/A
SUN PACIFIC MKT. & SHIPPERS,LOS ANGELES,CA.,21200N1CA,barneyevans@sunpacific.com,213-612-9957,213-612-9956
SUN PARLOUR GREEN,LEAMINGTON,ON,21200YH5I,N/A,519-326-8681,519-733-9970
SUN RIVER OF IDAHO,ABERDEEN,ID.,21200JVS5,kamille@sunriverofidaho.com,208-397-4168,208-397-2075
SUN SQUEEZED MARKET,HIALEAH,FL.,212006MKP,sunsquez@bellsouth.net,305-691-5500,305-691-4444
SUN STATE PRODUCE,CLERMONT,FL.,21200UU26,sunstateproduce@msn.com,866-303-3083,352-243-6943
SUN VALLEY FARMS,INC.,LOVELAND,21200BD5D,dfahrenbruch@sunvalleyfarms.net,970-292-5622,970-292-5623
SUN VALLEY POTATOES,PAUL,ID.,21200JNRM,brian@sunvalleypotatoes.com,208-438-2605,208-438-8018
SUN VALLEY PRODUCE,INC.,MISSION,21200DYH6,N/A - FAX ONLY,956-584-3551,956-584-3554
SUN VALLEY TRADING CO.,MCALLEN,TX.,21200UYB8,sunvalleytrading@aol.com,956-683-1255,956-685-1989
SUN WORLD INTERNATIONAL,BAKERSFIELD,CA.,21200QTCM,rpaul@sun-world.com,661-392-5050,661-392-5085
SUNAMERICA PRODUCE,SALINAS,CA.,212007CB3,ralph@sunamericaproduce.com,831-422-3894,831-422-2528
SUNBLEST FARMS,FORT LUPTON,CO.,212006KZH,stephaniew@sunblestfarms.com,303-857-1100,303-857-1200
SUNBURST FARMS,LUBBOCK,TX,21200B73N,bthiel@aol.com,806-745-6971,806-748-1767
SUNCOAST DISTRIBUTION,PINELLAS PARK,FL.,2120080WG,tabitha@suncoastdistribution.com,727-541-7731,727-547-2220
SUNDALE SALES,INC.,TULARE,21200P1Q0,sean@sundalevineyards.com,559-687-7770,559-687-0967
SUNDALE VINEYARDS,TULARE,CA.,2120046LR,brady@sundalevineyards.com,559-687-7770,559-687-0967
SUNDANCE NATURAL,OCEANSIDE,CA.,21200L4WF,bill@vineripe.com,760-758-2942,760-758-3813
SUNFED,RIO RICO,AZ.,21200M6QU,eangulo@sunfed.net,866-478-6333,520-761-1446
SUNFED,RIO RICO,AZ.,21200M6QU,aatondo@sunfed.net,866-478-6333,520-761-1446
SUNFED,RIO RICO,AZ.,21200M6QU,gaguirre@sunfed.net,866-478-6333,520-761-1446
SUNFRUIT INTERNATIONAL,NOGALES,AZ.,212000DJT,nohe@sunfruitintl.com,520-281-0665,520-281-4007
SUNKIST GROWERS,INC.,VAN NUYS,21200WIAJ,mdockery@sunkistgrowers.com,818-986-4800,818-379-7485
SUNKIST GROWERS,INC.,PITTSBURGH,2120085JL,irevetta@sunkistgrowers.com,412-967-9801,412-967-9804
SUNLIGHT INTERNATIONAL,DELANO,CA.,21200U3AC,nick@dulcich.com,661-792-6460,661-792-9070
SUNNY CAL FRUIT SALES,REEDLEY,CA.,21200V7ZF,symank@sunnycal.com,559-638-7316,559-638-9507
SUNNY COVE CITRUS,ORANGE COVE,CA.,212008Z8G,keithw@sccitrus.com,559-626-4085,559-626-7210
SUNNY FRESH CITRUS,VERO BEACH,FL.,21200BQSR,kelly@sunnyfresh.net,772-770-0207,772-770-0209
SUNNY LAND FARMS,OAKLAND,CA.,212004ZT3,N/A,510-268-8873,510-268-8871
SUNNY VALLEY INT'L.,GLASSBORO,NJ.,212006SCY,sales@sunnyint.com,856-881-0200,856-881-7232
SUNNY VALLEY ORGANICS,NOGALES,AZ.,21200N3VS,info@sunnyvalleyorganics.com,520-281-2213,520-281-1399
SUNNYRIDGE FARM,INC.,ORLANDO,212003VYR,berries@sunnyridge.com,863-299-1894,863-299-7794
SUNNYSIDE PACKING CO.,SELMA,CA.,212005W7Y,stu@sunnysidepacking.com,559-896-7200,559-896-5511
SUNNYSIDE PRODUCE,SAN MARTIN,CA.,212001QDM,N/A,831-476-8904,N/A
SUNQUEST FARMS LTD.,KINGSVILLE,ON,2120030N3,graffoul@sunquestfarms.ca,519-733-9954,519-733-8984
SUNRIDGE FARMS/COASTLINE,SALINAS,CA.,212006MC8,mark@coastlineproduce.com,831-755-1430,831-755-1429
SUNRIPE PRE-PAK,LLC.,MULBERRY,21200XNNY,beau.mchan@sunripeproduce.com,863-774-0001,863-774-0006
SUNRISE FARMS,ST. AUGUSTINE BEACH,FL.,21200F857,ebeese9180@aol.com,386-447-8154,386-445-1536
SUNRISE FRESH PRODUCE,MIAMI,FL.,21200UWB1,robert@sunripeproduce.net,305-549-6130,305-547-6165
SUNRISE GROWERS,PLACENTIA,CA.,21200DJW0,jtraver@sunrisegrowers.com,714-630-2050,714-630-0215
SUNRISE PRODUCE,LLC.,MCALLEN,21200QEZY,arnoldo.curiel@sunriseproduce.us,956-283-8100,956-283-8751
SUNRISE PRODUCE SERVICES,INC,POMPANO BEACH,21200GNE6,spsi@sunriseps.com,954-784-8084,954-785-1565
SUNRISE TRANSPORTATION,LOS ANGELES,CA.,21200SICP,N/A,818-339-5973,N/A
SUNRIVER SALES,VISALIA,CA.,21200Y78K,sales@sunriversales.net,559-592-6400,559-592-6447
SUNSATION FARM,INC.,MONTEREY,212007MTT,dave@sunsationfarms.com,831-372-1123,831-372-1108
SUNSET PRODUCE,LLC.,PROSSER,21200X6EX,brendenk@sunsetonions.com,509-786-3996,509-786-1750
SUNSHINE STATE PRODUCE,LAKE CITY,FL.,21200TUWN,N/A,786-226-3070,386-754-4129
SUNSHINE TROPICAL,MIAMI,FL.,21200M8PI,msarria@sunshine-tropical.com,305-420-5921,305-420-5923
SUNTERRA PROD. TRADERS,EAST,HEWITT,21200G6Z8,sunterrashaun@gmail.com,973-853-4725,973-853-4724
SUNTERRA PROD. TRADERS,NEWPORT BEACH,CA.,212004LQI,steve@sunterraonline.com,949-673-0073,949-673-0423
SUNTERRA QUALITY FD MKT,INC,CALGARY,21200ZBRC,glen.price@earthlink.net,403-266-2820,403-266-2557
SUNTREAT PACKING & SHIPPING,LINDSAY,CA.,212002JBX,tomr@suntreat.com,559-562-4988,559-562-1186
SUNVIEW MARKETING,INT'L,DELANO,21200LZGK,sales@sunviewmarketing.com,661-792-3152,661-792-2297
SUNWEST FRUIT CO.,INC.,PARLIER,21200UJQ5,dougs@sunwestfruit.com,559-646-4000,559-646-3232
SUPER G FARMS.,ELM,NJ.,21200CSP4,N/A,609-561-8200,609-704-0179
SUPER THREE PRODUCE,TORONTO,ON,21200YT21,superthreeproduce@bellnet.ca,416-255-2100,416-255-0330
SUPERIOR SALES,INC.,HUDSONVILLE,21200EHGY,randyv@superior-sales.com,616-896-6500,616-896-6510
SUPERVALU,INC.,CHANHASSEN,21200WWNF,tim-meissner@supervalu.com,965-294-7366,952-294-7372
SUPERVALU,INC.,FRESNO,21200CSZT,sharon.l.scott@supervalu.com,559-255-1886,559-255-7582
SUPERVALU,INC.,LAKELAND,21200NQU7,lakelandproduce@supervalu.com,863-687-3641,863-687-4623
SUPREMA STAR,HOLLISTER,CA.,21200VMEX,N/A,831-638-0159,831-638-0145
SURABIAN PACKING CO.,REEDLEY,CA.,21200Q17Z,surapac@theworks.com,559-638-9288,559-638-9834
SURE-FRESH PRODUCE,SANTA MARIA,CA.,21200FK3G,surefresh@yahoo.com,805-349-2677,805-349-2674
SUTHERLAND PRODUCE,SAN DIEGO,CA.,212000TY6,sutherlandproduce@cox.net,619-559-8074,619-588-9595
SUTTON FRUIT & VEGETABLE CO.,KAUFMAN,TX.,21200YE4W,kenny@suttonfruit.com,903-498-9064,903-498-3895
SWALLOWS PRODUCE,CROSSVILLE,TN.,21200YY7Z,jswallows@frontiernet.net,931-484-8016,931-456-6296
SWANSON FARMS,HOOPLE,CA.,21200MWCN,N/A,800-950-9101,701-894-6137
SWEET DARLING SALES,APTOS,CA,21200IG01,sharon.campbell@sweetdarling.com,831-684-2342,831-688-5904
SWEET MAMA PRODUCE,BUFFALO GROVE,IL.,21200SSZ6,"rob@sweetmamaproduce,com",847-808-3030,847-808-1512
SWEET ONES,INC.,BRADLEY,212008MHR,N/A,269-792-2094,269-792-2619
SWEET ONION CORPORATION,PALM BAY,FL.,212006SZE,barry@sweetoniontrading.com,321-674-0120,321-674-2003
SWEET SUPERIOR FRUIT,LTD. CO.,MCALLEN,212002N8N,sweetsuperior@aol.com,956-687-6732,956-687-6734
SYGMA NETWORK OF OHIO,DUBLIN,OH.,21200LU4D,bbolzenius@sygmanetwork.com,614-734-2500,614-734-2556
SYKES CO.,THE.,RIO RICO,21200PFMZ,wdbs@theriver.com,520-281-2520,520-281-0998
SYMMS FRUIT RANCH,CALDWELL,ID.,21200JV62,sfr@symmsfruit.com,208-459-8064,208-459-6932
SYSCO CORPORATION,SALINAS,CA.,21200E1ND,N/A,831-771-1012,N/A
SZAWLOWSKI POTATO FARMS,HATFIELD,MA.,21200B1EU,swazfarms@hotmail.com,413-247-9240,413-247-3270
T & G ENTERPRISES,WILMINGTON,NC.,21200X7LC,N/A,910-772-1480,910-772-1492
